original,generated
Q.絵についてどう思う？ A.,Q.絵についてどう思う？ A.僕たちはなぜかって絵だから君たちバカですね醜い人間どもが死で償い貴様ららの醜い人間はお手いいこの手いいじゃん
Q.ギャル男についてどう思う？ A.,Q.ギャル男についてどう思う？ A.ここにここにヒアルロンさん撃つわダメじゃん笑ったらさここのシワでバレるだろこんなシワシワで大丈夫かなギャル男なのにダメじゃないのシワシワよ
Q.消費速度についてどう思う？ A.,Q.消費速度についてどう思う？ A.最近世間でのコンテンツの消費速度早すぎないか例えば血雨?
Q.阿波高校についてどう思う？ A.,Q.阿波高校についてどう思う？ A.高山ちゃんと吉木が阿波高校の話してる動画ある、ちょっと、送って。
Q.盲音についてどう思う？ A.,Q.盲音についてどう思う？ A.多分だって俺配信してたらさ夜泣きとか止めにいけないもんっていうか盲音しさが無理だし無理だよね
Q.ほんと1回についてどう思う？ A.,Q.ほんと1回についてどう思う？ A.俺唯一人生でほんと1回しかい、あれだぞ、投げせ入れないんだぞ。
Q.東京についてどう思う？ A.,Q.東京についてどう思う？ A.後ろで、あ、じゃあ、お前、お前よ、東京行くんだろ。
Q.パナマナティについてどう思う？ A.,Q.パナマナティについてどう思う？ A.パナマナティ超でかいんだけどくそでかくない?いきたい!
Q.右回りについてどう思う？ A.,Q.右回りについてどう思う？ A.モーリーじゃんみんなはタモリって呼んでるんだ俺もモーリーって呼んでるからカズって呼んでるんだ右回りじゃん右回りじゃね?
Q.禁止についてどう思う？ A.,Q.禁止についてどう思う？ A.完全にもう出歩き禁止ってなったらもうやっぱいろいろなことがおかしくなっちゃう。
Q.渦祭りについてどう思う？ A.,Q.渦祭りについてどう思う？ A.渦祭りの時にヒカルに挨拶しに行ってダメで俺に挨拶しに来たってこれガチの話だからねネタだと思ってるでしょ
Q.びっくりマーク一についてどう思う？ A.,Q.びっくりマーク一についてどう思う？ A.いいね、発血用でモルヒネ打ってたのに、このびっくりマーク一個つけて、なんか緑さんぽく喋れるお前嫌いじゃないよ。
Q.年末年始についてどう思う？ A.,Q.年末年始についてどう思う？ A.危ないお前に今頭縛られるまで俺ちんこ出すことを軽く考えすぎてた正月帰ってない年末年始
Q.1年についてどう思う？ A.,Q.1年についてどう思う？ A.1年待って行くかって言われたら俺絶対行かないから忘れてる楽しみにしてられないあるんだ
Q.小島についてどう思う？ A.,Q.小島についてどう思う？ A.バカめっちゃいるんだよ小島てんとかキレてたじゃん
Q.名前についてどう思う？ A.,Q.名前についてどう思う？ A.加藤さんの名前がついた作物を世に広めたいです
Q.馬娘についてどう思う？ A.,Q.馬娘についてどう思う？ A.今日の馬娘の時間はまだだなあんまり刺さらなかったスタート
Q.トップページについてどう思う？ A.,Q.トップページについてどう思う？ A.ウォッチパーティーどうやってやったっけやり直せちゃったTwitchの俺のトップページに行ってスッんーあー
Q.石原都知事についてどう思う？ A.,Q.石原都知事についてどう思う？ A.亡くなった石原都知事が生活保護受給者が増え続けることについてそれを支えるのが日本という国と国民の強さだと言ってた。
Q.目についてどう思う？ A.,Q.目についてどう思う？ A.これを目そのボルト俺に起こせいいから
Q.トラトラ猫についてどう思う？ A.,Q.トラトラ猫についてどう思う？ A.シャム猫ってこれか見たことあるわこれがシャム猫だってのトラトラ猫っているなるほどいる花江くんちの犬だ
Q.大石についてどう思う？ A.,Q.大石についてどう思う？ A.いいじゃないかいや大石君なんて呼べないよ
Q.機材についてどう思う？ A.,Q.機材についてどう思う？ A.なんかじゃあもらったんじゃねーか機材もらってたんだ
Q.身についてどう思う？ A.,Q.身についてどう思う？ A.身から出たサビどうなろうと私の知ったこっちゃないそちらがグレーならこちらもグレーの範囲内で対応しますよ
Q.本当についてどう思う？ A.,Q.本当についてどう思う？ A.これおかしいわ寝申しこれクソ恥ずかしいねマジでねめちゃクソ恥ずかしくないブロックしたいわ本当の寝申しと知らないなあこれ中身見てねえよなあ
Q.以上についてどう思う？ A.,Q.以上についてどう思う？ A.以上もうすごいあの簡略化されるとこだわ仮想11時これだったらtwitterでいいだろえ、これだとツイッターで良くない?
Q.一周についてどう思う？ A.,Q.一周についてどう思う？ A.ちゃんと他のバーチャルYouTuberもキャリーして一周回ったからバロ以外でいいゲームねえかな。
Q.ボドゲ王についてどう思う？ A.,Q.ボドゲ王についてどう思う？ A.ねこさんはなんでねこさんなんだろうな白坂さんと食事したことあるボドゲ王の打ち合わせした一睡もしないでって気がする
Q.バカについてどう思う？ A.,Q.バカについてどう思う？ A.めちゃくちゃいいぞーあれマジであのバカあれってバカだよね
Q.ユフナについてどう思う？ A.,Q.ユフナについてどう思う？ A.だからユフナがあれだとか言ってたのか。
Q.時についてどう思う？ A.,Q.時についてどう思う？ A.抱きてぇ時に抱いた方がいいだろう
Q.実についてどう思う？ A.,Q.実についてどう思う？ A.実は加藤さんのこと好きだったんですよ
Q.今5についてどう思う？ A.,Q.今5についてどう思う？ A.撮った超かわいい今5歳か5歳でチャリンコ乗れるの?
Q.白神経障害についてどう思う？ A.,Q.白神経障害についてどう思う？ A.俺白神経障害だけは少ないけど、最近ポツポツ出始めたね。
Q.女についてどう思う？ A.,Q.女についてどう思う？ A.キャバクラとか言ったりするけどガチでそんな女砕いてやろうと思って行かないから。
Q.配信についてどう思う？ A.,Q.配信についてどう思う？ A.最近すげえバランスよくない好きな時に配信して動画もさなんつーの好きなタイミングであげていいじゃん
Q.理由についてどう思う？ A.,Q.理由についてどう思う？ A.いかなる理由であれ人が人を傷つけることをシンプルに反対します
Q.犬についてどう思う？ A.,Q.犬についてどう思う？ A.犬って結構メンヘラじゃんかまってかまってみたいな感じじゃん
Q.三段クルーンについてどう思う？ A.,Q.三段クルーンについてどう思う？ A.まだ誰が1位かわかんないでこの三段クルーンを落ちたらここゴール?
Q.みんな応援についてどう思う？ A.,Q.みんな応援についてどう思う？ A.みんな応援するとき見てるから頑張れって試合見に行くわ俺を招待しろよなんていう人
