subject,text
Q.人についてどう思う？,Q.人についてどう思う？ A.好きな人は昼の子ですか
Q.メアコについてどう思う？,Q.メアコについてどう思う？ A.メアコが顔にテープ貼ってる話
Q.俺についてどう思う？,Q.俺についてどう思う？ A.勝手に俺が一方的に好きなだけで
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺がコミュニケーション取り方と教えてやくから
Q.俺についてどう思う？,Q.俺についてどう思う？ A.すげえ悲しいんだけど俺がそっとなめてあげよう
Q.いっつについてどう思う？,Q.いっつについてどう思う？ A.マジでいっつもメール来なかったから諦めた面白いじゃん
Q.誰についてどう思う？,Q.誰についてどう思う？ A.オフ会誰も行かねえの言ってないのに
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺は東京来たりしないの
Q.機会についてどう思う？,Q.機会についてどう思う？ A.そのお詫びに来る機会があったら高田健一連れて
Q.何についてどう思う？,Q.何についてどう思う？ A.何がいけねえのこれの
Q.マキノについてどう思う？,Q.マキノについてどう思う？ A.なんかマキノも結婚するって
Q.なんにについてどう思う？,Q.なんにについてどう思う？ A.なんにもあれじゃねえか恋愛要素ないじゃねえか
Q.マイシャンについてどう思う？,Q.マイシャンについてどう思う？ A.マイシャンはガチで
Q.それについてどう思う？,Q.それについてどう思う？ A.それが可愛いんじゃん
Q.そこについてどう思う？,Q.そこについてどう思う？ A.そこが後輩としてやっぱ
Q.ものについてどう思う？,Q.ものについてどう思う？ A.可愛らしさに通ずるものがあるだろ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.モコ俺はモコのこと可愛いなと思ってんだよ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が洗ってやんなきゃいけないだろ
Q.やつについてどう思う？,Q.やつについてどう思う？ A.ゴロちゃんのやつは見せない俺の送ったやつだけでいい
Q.やつについてどう思う？,Q.やつについてどう思う？ A.友達のやつは打つけどさ
Q.何についてどう思う？,Q.何についてどう思う？ A.何がいいかな
Q.やつについてどう思う？,Q.やつについてどう思う？ A.いやいやゴロちゃんのやつは無理絶対
Q.それについてどう思う？,Q.それについてどう思う？ A.それはなんかゴロちゃんを裏切ることになるから
Q.宛先についてどう思う？,Q.宛先についてどう思う？ A.えー宛先はじゃあGmailにしますか
Q.らについてどう思う？,Q.らについてどう思う？ A.お前らも使っていいよ
Q.予定についてどう思う？,Q.予定についてどう思う？ A.今日みんなの予定は何なの
Q.予定についてどう思う？,Q.予定についてどう思う？ A.俺ちょっと予定が無かったら逆再生しても良かったんだけどな
Q.勤め先についてどう思う？,Q.勤め先についてどう思う？ A.うちの勤め先が寒さがあって
Q.メールについてどう思う？,Q.メールについてどう思う？ A.なんで俺のメールが届かないんだ
Q.お前についてどう思う？,Q.お前についてどう思う？ A.良かったお前が笑ってくれただけで
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺は幸せだ
Q.イメージについてどう思う？,Q.イメージについてどう思う？ A.イメージが崩れちまうぜ
Q.イメージについてどう思う？,Q.イメージについてどう思う？ A.イメージが崩れちまう
Q.イメージについてどう思う？,Q.イメージについてどう思う？ A.イメージが崩れちまう
Q.イメージについてどう思う？,Q.イメージについてどう思う？ A.イメージが崩れちまう
Q.これについてどう思う？,Q.これについてどう思う？ A.これも見せよう
Q.ゴロリについてどう思う？,Q.ゴロリについてどう思う？ A.ほんでさゴロリがそれ発見してさ
Q.惨事についてどう思う？,Q.惨事についてどう思う？ A.こういう惨事がよく起きるから
Q.とこについてどう思う？,Q.とこについてどう思う？ A.女のそういうとこが好きなんだよ
Q.彼氏についてどう思う？,Q.彼氏についてどう思う？ A.彼氏がさニコ生やってたらさ
Q.それについてどう思う？,Q.それについてどう思う？ A.それは見るよな
Q.これについてどう思う？,Q.これについてどう思う？ A.これは本当に使ってくれ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.それだけ俺は怒ってるよって
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺がやらなきゃいけないだろ
Q.ことについてどう思う？,Q.ことについてどう思う？ A.俺結構こういうこともするから
Q.それについてどう思う？,Q.それについてどう思う？ A.30代それは別に年齢関係ねえよ
Q.予定についてどう思う？,Q.予定についてどう思う？ A.4時からちょっと予定があるから
Q.LINEについてどう思う？,Q.LINEについてどう思う？ A.LINEがあったんだけど
Q.お前についてどう思う？,Q.お前についてどう思う？ A.お前はダメなんだ学歴もない
Q.教養についてどう思う？,Q.教養についてどう思う？ A.教養もない何とかもない
Q.メンタルヘルスについてどう思う？,Q.メンタルヘルスについてどう思う？ A.メンタルヘルスが必要な人間で分かるじゃん
Q.LINEについてどう思う？,Q.LINEについてどう思う？ A.なんでLINEが取ってるんだよ
Q.あいつについてどう思う？,Q.あいつについてどう思う？ A.あいつはちょっと
Q.医師についてどう思う？,Q.医師についてどう思う？ A.医師が診断したらメンヘラって
Q.視聴者についてどう思う？,Q.視聴者についてどう思う？ A.俺の視聴者があいつの放送ちょっと荒らしただけ
Q.自分についてどう思う？,Q.自分についてどう思う？ A.自分がやられちゃうときは落ち込んじゃうじゃん
Q.視聴者についてどう思う？,Q.視聴者についてどう思う？ A.俺の視聴者が他の放送荒らしててもなんとも思わないもん
Q.そいつについてどう思う？,Q.そいつについてどう思う？ A.そいつが悪くないって
Q.アイドルについてどう思う？,Q.アイドルについてどう思う？ A.この前アイドルがイベントで公開手首切りして引退したよ
Q.奴についてどう思う？,Q.奴についてどう思う？ A.気に食わない奴はみんなメンヘラ
Q.願望についてどう思う？,Q.願望についてどう思う？ A.そういう願望が入ってるんだろうな
Q.弱くについてどう思う？,Q.弱くについてどう思う？ A.メンタル強くもないし弱くもないと思う
Q.何についてどう思う？,Q.何についてどう思う？ A.30日間何も食べなかった俳優どう思う
Q.奴についてどう思う？,Q.奴についてどう思う？ A.ストレスで過去切りになる奴はメンヘラだよ
Q.奴についてどう思う？,Q.奴についてどう思う？ A.配信してる奴は全員かも
Q.予定についてどう思う？,Q.予定についてどう思う？ A.今日の予定は4時から予定があるんだ
