original,generated
Q.ホームランについてどう思う？ A.,Q.ホームランについてどう思う？ A.気を付けなさい子供がやったことだから許しましょうマジで怪我するから危ないオリンピックでもヤマダのホームランを子供が取っちゃってまた見に来てねって言ってたヤマダクソかっこよくなかった?
Q.金持ち男についてどう思う？ A.,Q.金持ち男についてどう思う？ A.もう働かねえで結婚してさ金持ち男と結婚してさ絶対なんか幸せに暮らした方がいいって俺本当思うからね働くのって辛いからね一夫多妻なんかできねえよ
Q.ソフトについてどう思う？ A.,Q.ソフトについてどう思う？ A.PS3のソフトで何が一番面白かったって聞かれたら俺あげるかもしれん楽しかったストーリーがよかった
Q.動産投資についてどう思う？ A.,Q.動産投資についてどう思う？ A.不動産投資とかだよ普通に才能がなかった俺にはだから今もう固くなにやってないじゃんいやなんかそれ言ってたんじゃないかな
Q.木についてどう思う？ A.,Q.木についてどう思う？ A.バンガバンガロールっていうのは木を出せる人なんだよね
Q.リフェンスについてどう思う？ A.,Q.リフェンスについてどう思う？ A.これについては軸をずらすと同時に少し前に進むことができますのでこちらを使っても簡単に相手のリフェンスを翻弄することができます
Q.ワンチャン事故についてどう思う？ A.,Q.ワンチャン事故についてどう思う？ A.なんかワンチャン事故起こるんじゃないかみたいなさ
Q.ユリースについてどう思う？ A.,Q.ユリースについてどう思う？ A.ちなみにケイジさんの本名は公開されててパクビジョンというのがユリース?
Q.9万についてどう思う？ A.,Q.9万についてどう思う？ A.泣いてねー歯区切らなくてよかったな9万の方がいらなかったね
Q.今配信についてどう思う？ A.,Q.今配信についてどう思う？ A.ゲームやるときは枠切り替える別に上で普通にパソコン別にさあの配信用のパソコンじゃないやつで今配信してるから枠切ってすぐ上行けばいいでしょいや
Q.腕についてどう思う？ A.,Q.腕についてどう思う？ A.結構でかい渋谷とかでやって一人なんかすごい腕のいいスタイリストさんがいるのね
Q.あり頭についてどう思う？ A.,Q.あり頭についてどう思う？ A.3万とかこれさもうそろそろステンパイしてさドラホイッとかうわこれ泣きまじでありいやあり頭がねーな
Q.試しについてどう思う？ A.,Q.試しについてどう思う？ A.本当に100万なくなった試しに100万かけてみればいいじゃんやっぱたぎるよ
Q.急ピンについてどう思う？ A.,Q.急ピンについてどう思う？ A.この両面くっつけて急ピン落としていいでしょう
Q.元恋人についてどう思う？ A.,Q.元恋人についてどう思う？ A.なんか女殴ったかなんかしたんだっけえでもさチャップマンだってさ 元恋人にさ発砲してなんかこれで拳銃向けてみたいな感じだよね冤罪なの?
Q.高校についてどう思う？ A.,Q.高校についてどう思う？ A.私はここで世界のために全高校ちょっと何言った かよくわかんないですね
Q.ハンドについてどう思う？ A.,Q.ハンドについてどう思う？ A.さすがにもうちょっとハンドあってもいいよ
Q.9年連続についてどう思う？ A.,Q.9年連続についてどう思う？ A.野球をやらせること考えたら、紅白戦できるくらい欲しいから、男性の双子を9年連続で産むわ。
Q.男性女性についてどう思う？ A.,Q.男性女性についてどう思う？ A.行った人落ちた人ね男性女性問わず笑い声なんて綺麗な無色なんだ無色だようわ狂人
Q.みんな無色についてどう思う？ A.,Q.みんな無色についてどう思う？ A.みんな無色の人たち油で光ってるマジで髪の毛それあれすんなよ
Q.フリーキックについてどう思う？ A.,Q.フリーキックについてどう思う？ A.こういうことかなるほどこれではなくセットプレイの直接フリーキック
Q.楽しみについてどう思う？ A.,Q.楽しみについてどう思う？ A.あいつをお前がどういう声で泣くのか楽しみだおい 来いようめえな!
Q.二人についてどう思う？ A.,Q.二人についてどう思う？ A.それさあのーそれ許すかここ行くんだどうせ上にしか出せないから二人で潰しに行こううまそれパスが繋がるゴンちゃんいいねゴンちゃん
Q.男一睡についてどう思う？ A.,Q.男一睡についてどう思う？ A.雑談し酒を飲みに行く男一睡もせずになんだっけマリオギャラクシー3時間バロ12時間ゴーストオブツシマ7時間やってタバコ吸いながら酒飲み行こうとしてるんだけどやばいかな
Q.無色についてどう思う？ A.,Q.無色についてどう思う？ A.無色の方もキラキラしてるんだよ
Q.気についてどう思う？ A.,Q.気についてどう思う？ A.これでシャアでまさか多分安心かぱんぱんぱんぱんEピン通すよまあどちらですよねシャアが落とす気満々だったんでEピン落としますよ
Q.三振メジャーについてどう思う？ A.,Q.三振メジャーについてどう思う？ A.もうメジャー帰れよ急脱三振 メジャー帰んなよ
Q.純粋子供についてどう思う？ A.,Q.純粋子供についてどう思う？ A.本当にすげーいい子だなぁと思うなんか純粋子供みたいな一生懸命な子好きだからそれ25なんだまだん
Q.貯金についてどう思う？ A.,Q.貯金についてどう思う？ A.だってさ、俺2時間分スキップするからこれもうちょい貯金
Q.横についてどう思う？ A.,Q.横についてどう思う？ A.これもうビタ押していいのか横あビタ押していいんだオッケーストップスティック完璧に倒していいんだよね
Q.タッチパターンについてどう思う？ A.,Q.タッチパターンについてどう思う？ A.巨人の老弟と全家の息子とはどうする胸が高まるねタッチパターンも全部欲しい子供
Q.結果についてどう思う？ A.,Q.結果についてどう思う？ A.ちなみに俺、イクイノックスなの買わねえけどな結果教えてスタートしました!
Q.奴についてどう思う？ A.,Q.奴についてどう思う？ A.エルスター誰が撃ってるの上の奴ら?
Q.最低についてどう思う？ A.,Q.最低についてどう思う？ A.もうこれ8にして素早さはあの最低限のやつ取らずにコンゼルで上げてく俺怒ったよ
Q.勘違いについてどう思う？ A.,Q.勘違いについてどう思う？ A.なんだかんだでお前何を勘違いしたいかわからんが陰気は持てないと考えてないいや思ってんだよ
Q.番についてどう思う？ A.,Q.番についてどう思う？ A.今もなお持ってるんだ今もなおだってもう番は辞めてるじゃん
Q.ことについてどう思う？ A.,Q.ことについてどう思う？ A.500億50億くらい入ってきてるってこと?
Q.税金競馬についてどう思う？ A.,Q.税金競馬についてどう思う？ A.800万円去年の競馬の税金競馬だけでそれ込みでも多分買ってるけどね2000万円負けてて3200万円買ってて400万円ぐらい買ってるのかな
